iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,nb,duo,culture,indoors,sport,social
469.0,37,17.0,0.0,33.0,2.0,2.0,16.0,11.0,1.0,4.0,13.0,52,1.0,-0.05000000074505806,1.0,21.0,2.0,15.0,20.0,15.0,30.0,5.0,15.0,1.0,5.0,7.0,6.0,7.0,6.0,5.0,27.0,3.0,2.0,5.0,8.0,45213.0,30038.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,1,52_37,8.5,6.666666666666667,5.75,7.25
468.0,37,17.0,0.0,33.0,2.0,2.0,16.0,11.0,1.0,3.0,12.0,51,0.0,-0.4699999988079071,1.0,23.0,2.0,25.0,10.0,35.0,15.0,0.0,15.0,0.0,2.0,9.0,9.0,3.0,7.0,7.0,27.0,3.0,2.0,5.0,8.0,45213.0,30038.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,1,51_37,8.5,6.666666666666667,5.75,7.25
467.0,37,17.0,0.0,33.0,2.0,2.0,16.0,11.0,1.0,10.0,11.0,50,0.0,0.019999999552965164,0.0,27.0,1.0,35.0,10.0,20.0,15.0,10.0,10.0,0.0,5.0,7.200747090233001,7.200747090233001,6.200747090233001,6.401494180466003,5.801120635349502,27.0,3.0,2.0,5.0,8.0,45213.0,30038.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,1,50_37,8.5,6.666666666666667,5.75,7.25
466.0,37,17.0,0.0,33.0,2.0,2.0,16.0,11.0,1.0,9.0,10.0,49,0.0,-0.009999999776482582,0.0,25.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,0.0,6.0,8.0,8.0,6.0,8.0,3.0,27.0,3.0,2.0,5.0,8.0,45213.0,30038.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,1,49_37,8.5,6.666666666666667,5.75,7.25
465.0,37,17.0,0.0,33.0,2.0,2.0,16.0,11.0,1.0,6.0,9.0,48,0.0,0.5699999928474426,1.0,22.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,0.0,3.0,6.0,6.0,5.0,4.0,4.0,27.0,3.0,2.0,5.0,8.0,45213.0,30038.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,1,48_37,8.5,6.666666666666667,5.75,7.25
464.0,37,17.0,0.0,33.0,2.0,2.0,16.0,11.0,1.0,2.0,8.0,47,0.0,0.3199999928474426,1.0,30.0,2.0,20.0,20.0,25.0,25.0,5.0,5.0,0.0,4.468561454550496,3.0,8.0,4.0,6.0,3.0,27.0,3.0,2.0,5.0,8.0,45213.0,30038.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,1,47_37,8.5,6.666666666666667,5.75,7.25
463.0,37,17.0,0.0,33.0,2.0,2.0,16.0,11.0,1.0,11.0,7.0,46,0.0,0.09000000357627869,1.0,26.0,2.0,20.0,35.0,20.0,10.0,10.0,5.0,0.0,6.0,8.0,9.0,8.0,9.0,7.0,27.0,3.0,2.0,5.0,8.0,45213.0,30038.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,1,46_37,8.5,6.666666666666667,5.75,7.25
462.0,37,17.0,0.0,33.0,2.0,2.0,16.0,11.0,1.0,8.0,6.0,45,0.0,-0.009999999776482582,1.0,28.0,2.0,25.0,15.0,25.0,15.0,0.0,20.0,1.0,6.0,7.0,6.0,6.0,5.0,6.0,27.0,3.0,2.0,5.0,8.0,45213.0,30038.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,1,45_37,8.5,6.666666666666667,5.75,7.25
461.0,37,17.0,0.0,33.0,2.0,2.0,16.0,11.0,1.0,5.0,5.0,44,1.0,0.3100000023841858,1.0,24.0,2.0,25.0,15.0,25.0,25.0,15.0,15.0,1.0,5.0,5.0,6.0,5.0,7.0,5.0,27.0,3.0,2.0,5.0,8.0,45213.0,30038.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,1,44_37,8.5,6.666666666666667,5.75,7.25
460.0,37,17.0,0.0,33.0,2.0,2.0,16.0,11.0,1.0,1.0,4.0,43,0.0,-0.019999999552965164,1.0,24.0,2.0,25.0,35.0,30.0,10.0,0.0,0.0,0.0,4.0,6.0,7.0,3.0,6.0,4.0,27.0,3.0,2.0,5.0,8.0,45213.0,30038.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,1,43_37,8.5,6.666666666666667,5.75,7.25
459.0,37,17.0,0.0,33.0,2.0,2.0,16.0,11.0,1.0,14.0,3.0,42,0.0,0.07000000029802322,0.0,23.0,4.0,20.0,25.0,20.0,15.0,10.0,10.0,0.0,4.0,8.0,9.0,6.0,4.0,4.950389738440396,27.0,3.0,2.0,5.0,8.0,45213.0,30038.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,1,42_37,8.5,6.666666666666667,5.75,7.25
458.0,37,17.0,0.0,33.0,2.0,2.0,16.0,11.0,1.0,13.0,2.0,41,0.0,-0.14000000059604645,0.0,30.0,4.0,30.0,20.0,10.0,30.0,0.0,10.0,0.0,5.0,5.0,5.0,5.0,5.0,3.0000000000000004,27.0,3.0,2.0,5.0,8.0,45213.0,30038.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,1,41_37,8.5,6.666666666666667,5.75,7.25
457.0,37,17.0,0.0,33.0,2.0,2.0,16.0,11.0,1.0,12.0,1.0,40,0.0,0.12999999523162842,0.0,25.0,4.0,25.0,20.0,25.0,20.0,10.0,0.0,0.0,4.0,6.0,8.0,7.0,6.0,3.0,27.0,3.0,2.0,5.0,8.0,45213.0,30038.0,2.0,6.0,2.0,7.0,6.0,4.0,6.0,10.0,9.0,8.0,7.0,6.0,7.0,5.0,6.0,10.0,7.0,8.0,7.0,4.0,9.0,7.0,3.0,10.0,10.0,30.0,25.0,10.0,15.0,1,40_37,8.5,6.666666666666667,5.75,7.25
456.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,2.0,16.0,55,0.0,-0.11999999731779099,0.0,23.0,1.0,20.0,25.0,25.0,10.0,10.0,10.0,1.0,6.0,9.0,9.0,8.0,9.0,7.0,26.0,2.0,2.0,7.0,8.0,8691.0,39919.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,55_36,7.5,4.166666666666667,4.5,5.0
455.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,11.0,15.0,54,0.0,0.8299999833106995,1.0,28.0,2.0,40.0,20.0,20.0,20.0,0.0,0.0,0.0,9.0,8.0,7.0,6.0,7.0,6.0,26.0,2.0,2.0,7.0,8.0,8691.0,39919.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,54_36,7.5,4.166666666666667,4.5,5.0
454.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,10.0,14.0,53,0.0,0.7699999809265137,1.0,28.0,2.0,40.0,15.0,20.0,10.0,5.0,10.0,0.0,7.0,8.0,8.0,7.0,8.0,6.0,26.0,2.0,2.0,7.0,8.0,8691.0,39919.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,53_36,7.5,4.166666666666667,4.5,5.0
453.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,15.0,13.0,52,0.0,-0.15000000596046448,1.0,21.0,2.0,15.0,20.0,15.0,30.0,5.0,15.0,1.0,6.0,6.0,6.0,7.0,5.0,5.0,26.0,2.0,2.0,7.0,8.0,8691.0,39919.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,52_36,7.5,4.166666666666667,4.5,5.0
452.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,14.0,12.0,51,1.0,-0.4699999988079071,1.0,23.0,2.0,25.0,10.0,35.0,15.0,0.0,15.0,1.0,5.0,6.0,8.0,5.0,5.0,2.0,26.0,2.0,2.0,7.0,8.0,8691.0,54620.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,51_36,7.5,4.166666666666667,4.5,5.0
451.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,5.0,11.0,50,0.0,-0.019999999552965164,0.0,27.0,1.0,35.0,10.0,20.0,15.0,10.0,10.0,0.0,7.0,8.0,7.60201547110452,7.0,8.397984528895478,5.20403094220904,26.0,2.0,2.0,7.0,8.0,8691.0,54620.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,50_36,7.5,4.166666666666667,4.5,5.0
450.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,4.0,10.0,49,1.0,0.0,0.0,25.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,1.0,8.0,8.0,7.0,7.0,10.0,5.0,26.0,2.0,2.0,7.0,8.0,8691.0,54620.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,49_36,7.5,4.166666666666667,4.5,5.0
449.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,1.0,9.0,48,0.0,0.2800000011920929,1.0,22.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,0.0,6.0,8.0,7.0,7.0,9.0,4.0,26.0,2.0,2.0,7.0,8.0,8691.0,54620.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,48_36,7.5,4.166666666666667,4.5,5.0
448.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,13.0,8.0,47,0.0,0.1599999964237213,1.0,30.0,2.0,20.0,20.0,25.0,25.0,5.0,5.0,1.0,6.0,6.0,6.0,5.0,8.0,4.0,26.0,2.0,2.0,7.0,8.0,8691.0,54620.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,47_36,7.5,4.166666666666667,4.5,5.0
447.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,6.0,7.0,46,0.0,0.28999999165534973,1.0,26.0,2.0,20.0,35.0,20.0,10.0,10.0,5.0,0.0,6.0,7.0,8.0,6.0,9.0,7.0,26.0,2.0,2.0,7.0,8.0,8691.0,54620.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,46_36,7.5,4.166666666666667,4.5,5.0
446.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,3.0,6.0,45,0.0,-0.05999999865889549,1.0,28.0,2.0,25.0,15.0,25.0,15.0,0.0,20.0,1.0,7.0,7.0,8.0,7.0,7.0,7.0,26.0,2.0,2.0,7.0,8.0,8691.0,54620.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,45_36,7.5,4.166666666666667,4.5,5.0
445.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,16.0,5.0,44,0.0,0.47999998927116394,1.0,24.0,2.0,25.0,15.0,25.0,25.0,15.0,15.0,1.0,7.0,7.0,7.0,5.0,6.0,7.0,26.0,2.0,2.0,7.0,8.0,8691.0,54620.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,44_36,7.5,4.166666666666667,4.5,5.0
444.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,12.0,4.0,43,0.0,0.05000000074505806,1.0,24.0,2.0,25.0,35.0,30.0,10.0,0.0,0.0,1.0,6.0,5.0,5.0,4.0,5.0,4.0,26.0,2.0,2.0,7.0,8.0,8691.0,54620.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,43_36,7.5,4.166666666666667,4.5,5.0
443.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,9.0,3.0,42,0.0,0.28999999165534973,0.0,23.0,4.0,20.0,25.0,20.0,15.0,10.0,10.0,0.0,4.0,7.0,7.0,5.0,6.0,5.496982974070205,26.0,2.0,2.0,7.0,8.0,8691.0,54620.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,42_36,7.5,4.166666666666667,4.5,5.0
442.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,8.0,2.0,41,0.0,-0.38999998569488525,0.0,30.0,4.0,30.0,20.0,10.0,30.0,0.0,10.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,26.0,2.0,2.0,7.0,8.0,8691.0,54620.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,41_36,7.5,4.166666666666667,4.5,5.0
441.0,36,16.0,0.0,31.0,2.0,2.0,16.0,6.0,1.0,7.0,1.0,40,0.0,-0.03999999910593033,0.0,25.0,4.0,25.0,20.0,25.0,20.0,10.0,0.0,0.0,5.0,8.0,9.0,7.0,8.0,4.0,26.0,2.0,2.0,7.0,8.0,8691.0,54620.0,2.0,5.0,2.0,4.0,6.0,1.0,4.0,6.0,7.0,7.0,7.0,1.0,3.0,9.0,1.0,9.0,6.0,6.0,7.0,5.0,1.0,6.0,8.0,20.0,25.0,20.0,15.0,15.0,5.0,1,40_36,7.5,4.166666666666667,4.5,5.0
440.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,12.0,16.0,55,0.0,0.33000001311302185,0.0,23.0,1.0,20.0,25.0,25.0,10.0,10.0,10.0,1.0,8.0,8.0,8.0,9.0,9.0,8.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,55_35,7.75,6.666666666666667,7.5,8.0
439.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,5.0,15.0,54,0.0,-0.28999999165534973,1.0,28.0,2.0,40.0,20.0,20.0,20.0,0.0,0.0,1.0,8.0,8.0,9.0,7.0,8.0,7.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,54_35,7.75,6.666666666666667,7.5,8.0
438.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,4.0,14.0,53,1.0,-0.20000000298023224,1.0,28.0,2.0,40.0,15.0,20.0,10.0,5.0,10.0,1.0,8.0,7.0,8.0,8.0,8.0,6.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,53_35,7.75,6.666666666666667,7.5,8.0
437.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,9.0,13.0,52,0.0,0.4300000071525574,1.0,21.0,2.0,15.0,20.0,15.0,30.0,5.0,15.0,1.0,7.0,7.0,8.0,6.0,6.0,5.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,52_35,7.75,6.666666666666667,7.5,8.0
436.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,8.0,12.0,51,0.0,0.09000000357627869,1.0,23.0,2.0,25.0,10.0,35.0,15.0,0.0,15.0,0.0,8.0,4.0,8.0,1.0,7.0,1.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,51_35,7.75,6.666666666666667,7.5,8.0
435.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,15.0,11.0,50,1.0,0.27000001072883606,0.0,27.0,1.0,35.0,10.0,20.0,15.0,10.0,10.0,1.0,7.0,6.999999999999999,8.0,6.629993558838053,6.629993558838053,5.086662372558702,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,50_35,7.75,6.666666666666667,7.5,8.0
434.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,14.0,10.0,49,1.0,0.18000000715255737,0.0,25.0,4.0,20.0,20.0,20.0,20.0,5.0,15.0,1.0,8.0,8.0,10.0,5.0,6.0,5.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,49_35,7.75,6.666666666666667,7.5,8.0
433.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,11.0,9.0,48,0.0,0.44999998807907104,1.0,22.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,0.0,7.0,7.0,8.0,5.0,5.0,4.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,48_35,7.75,6.666666666666667,7.5,8.0
432.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,7.0,8.0,47,0.0,-0.20999999344348907,1.0,30.0,2.0,20.0,20.0,25.0,25.0,5.0,5.0,1.0,7.0,5.0,6.0,5.0,6.0,4.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,47_35,7.75,6.666666666666667,7.5,8.0
431.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,16.0,7.0,46,1.0,0.009999999776482582,1.0,26.0,2.0,20.0,35.0,20.0,10.0,10.0,5.0,1.0,8.0,8.0,8.0,6.0,9.0,8.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,46_35,7.75,6.666666666666667,7.5,8.0
430.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,13.0,6.0,45,1.0,-0.009999999776482582,1.0,28.0,2.0,25.0,15.0,25.0,15.0,0.0,20.0,1.0,8.0,6.0,7.0,6.0,7.0,7.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,45_35,7.75,6.666666666666667,7.5,8.0
429.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,10.0,5.0,44,0.0,-0.09000000357627869,1.0,24.0,2.0,25.0,15.0,25.0,25.0,15.0,15.0,1.0,8.0,7.0,8.0,5.0,8.0,6.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,44_35,7.75,6.666666666666667,7.5,8.0
428.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,6.0,4.0,43,0.0,0.25999999046325684,1.0,24.0,2.0,25.0,35.0,30.0,10.0,0.0,0.0,1.0,7.0,4.0,7.0,3.0,7.0,5.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,43_35,7.75,6.666666666666667,7.5,8.0
427.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,3.0,3.0,42,0.0,0.1899999976158142,0.0,23.0,4.0,20.0,25.0,20.0,15.0,10.0,10.0,0.0,3.0,8.0,7.0,7.0,10.0,4.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,42_35,7.75,6.666666666666667,7.5,8.0
426.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,2.0,2.0,41,0.0,-0.27000001072883606,0.0,30.0,4.0,30.0,20.0,10.0,30.0,0.0,10.0,0.0,10.0,5.0,10.0,5.0,5.0,3.5126123472665998,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,41_35,7.75,6.666666666666667,7.5,8.0
425.0,35,15.0,0.0,29.0,2.0,2.0,16.0,17.0,1.0,1.0,1.0,40,0.0,-0.25,0.0,25.0,4.0,25.0,20.0,25.0,20.0,10.0,0.0,0.0,5.0,6.0,6.0,5.0,7.0,3.0,25.0,2.0,2.0,9.0,7.0,29055.0,17134.0,1.0,6.0,3.0,7.0,9.0,7.0,9.0,8.0,8.0,8.0,5.0,6.0,9.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,7.0,8.0,20.0,23.0,23.0,22.0,7.0,5.0,1,40_35,7.75,6.666666666666667,7.5,8.0
