iid_pid,iid,id,gender,idg,condtn,partner,pid,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,nb,duo
8020.0,476,11.0,0.0,21.0,2.0,14.0,494,0.11999999731779099,1.0,30.0,2.0,25.0,25.0,25.0,25.0,0.0,0.0,7.0,10.0,7.0,7.0,6.0,5.0,25.0,13.0,2.0,1.0,3.0,94933.0,40163.0,5.0,5.0,2.0,9.0,4.0,1.0,7.0,9.0,5.0,5.0,4.0,1.0,7.0,3.0,3.0,3.0,3.0,3.0,7.0,6.0,3.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0,1,494_476
8021.0,476,11.0,0.0,21.0,2.0,15.0,495,-0.07999999821186066,0.0,32.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,7.0,7.0,7.0,5.0,4.0,4.0,25.0,13.0,2.0,1.0,3.0,94933.0,40163.0,5.0,5.0,2.0,9.0,4.0,1.0,7.0,9.0,5.0,5.0,4.0,1.0,7.0,3.0,3.0,3.0,3.0,3.0,7.0,6.0,3.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0,1,495_476
8022.0,477,12.0,0.0,23.0,2.0,1.0,481,0.3499999940395355,0.0,23.0,2.0,25.0,20.0,15.0,20.0,5.0,15.0,6.0,8.0,8.0,5.0,5.0,3.0,27.0,5.0,3.0,5.0,7.0,47341.0,40163.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,481_477
8023.0,477,12.0,0.0,23.0,2.0,2.0,482,0.5099999904632568,0.0,30.0,2.0,20.0,10.0,22.0,20.0,15.0,13.0,5.0,6.0,8.0,5.0,6.0,6.0,27.0,5.0,3.0,5.0,7.0,47140.0,40163.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,482_477
8024.0,477,12.0,0.0,23.0,2.0,3.0,483,0.5099999904632568,0.0,28.0,2.0,40.0,20.0,20.0,20.0,0.0,0.0,9.0,10.0,10.0,9.0,8.0,5.0,27.0,5.0,3.0,5.0,7.0,47345.0,40163.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,483_477
8025.0,477,12.0,0.0,23.0,2.0,4.0,484,0.7200000286102295,0.0,31.0,4.0,16.0,16.0,20.0,16.0,16.0,16.0,7.0,9.0,9.0,7.0,7.735233738305533,8.421588753898156,27.0,5.0,3.0,5.0,7.0,5401.0,40163.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,484_477
8026.0,477,12.0,0.0,23.0,2.0,5.0,485,-0.20000000298023224,0.0,29.0,1.0,20.0,15.0,20.0,15.0,15.0,15.0,10.0,10.0,10.0,10.0,9.0,8.0,27.0,5.0,3.0,5.0,7.0,5401.0,40163.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,485_477
8027.0,477,12.0,0.0,23.0,2.0,6.0,486,0.6600000262260437,1.0,32.0,3.0,20.0,20.0,20.0,15.0,10.0,15.0,4.0,6.0,7.0,7.0,6.0,9.0,27.0,5.0,3.0,5.0,7.0,5401.0,40163.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,486_477
8028.0,477,12.0,0.0,23.0,2.0,7.0,487,-0.15000000596046448,0.0,24.0,4.0,25.0,26.0,15.0,10.0,9.0,15.0,5.0,8.0,8.0,6.0,6.47201288902282,5.0,27.0,5.0,3.0,5.0,7.0,5401.0,40163.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,487_477
8029.0,477,12.0,0.0,23.0,2.0,8.0,488,-0.019999999552965164,0.0,29.0,4.0,15.0,20.0,20.0,20.0,5.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,27.0,5.0,3.0,5.0,7.0,5401.0,40163.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,488_477
8030.0,477,12.0,0.0,23.0,2.0,9.0,489,0.11999999731779099,0.0,28.0,2.0,20.0,10.0,20.0,20.0,20.0,0.0,5.0,7.0,10.0,6.0,9.0,5.0,27.0,5.0,3.0,5.0,7.0,5401.0,40163.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,489_477
8031.0,477,12.0,0.0,23.0,2.0,10.0,490,0.11999999731779099,0.0,29.0,2.0,30.0,15.0,20.0,10.0,10.0,15.0,10.0,9.0,9.0,6.0,7.0,6.0,27.0,5.0,3.0,5.0,7.0,5401.0,40163.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,490_477
8032.0,477,12.0,0.0,23.0,2.0,11.0,491,0.5899999737739563,1.0,29.0,3.0,30.0,10.0,25.0,20.0,8.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,27.0,5.0,3.0,5.0,7.0,47512.0,40163.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,491_477
8033.0,477,12.0,0.0,23.0,2.0,12.0,492,0.3199999928474426,0.0,30.0,6.0,30.0,0.0,30.0,30.0,10.0,0.0,5.0,10.0,10.0,5.0,5.0,4.0,27.0,5.0,3.0,5.0,7.0,48547.0,40163.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,492_477
8034.0,477,12.0,0.0,23.0,2.0,13.0,493,0.0,0.0,20.0,4.0,30.0,10.0,10.0,30.0,10.0,10.0,6.0,10.0,10.0,8.0,7.0,10.0,27.0,5.0,3.0,5.0,7.0,47134.0,42738.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,493_477
8035.0,477,12.0,0.0,23.0,2.0,14.0,494,0.28999999165534973,0.0,30.0,2.0,25.0,25.0,25.0,25.0,0.0,0.0,6.0,8.0,8.0,7.0,7.0,5.0,27.0,5.0,3.0,5.0,7.0,47188.0,42734.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,494_477
8036.0,477,12.0,0.0,23.0,2.0,15.0,495,0.28999999165534973,0.0,32.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,7.0,7.0,6.0,6.0,6.0,4.0,27.0,5.0,3.0,5.0,7.0,5401.0,42903.0,1.0,4.0,2.0,5.0,9.0,6.0,7.0,8.0,6.0,8.0,8.0,4.0,7.0,7.0,4.0,7.0,8.0,7.0,7.0,6.0,4.0,7.0,16.0,19.0,16.0,17.0,15.0,17.0,1,495_477
8037.0,478,14.0,0.0,26.0,2.0,1.0,481,0.4000000059604645,1.0,23.0,2.0,25.0,20.0,15.0,20.0,5.0,15.0,6.0,8.0,7.0,8.0,7.0,7.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,481_478
8038.0,478,14.0,0.0,26.0,2.0,2.0,482,0.3799999952316284,1.0,30.0,2.0,20.0,10.0,22.0,20.0,15.0,13.0,5.0,6.0,7.0,5.0,8.0,7.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,482_478
8039.0,478,14.0,0.0,26.0,2.0,3.0,483,0.6100000143051147,1.0,28.0,2.0,40.0,20.0,20.0,20.0,0.0,0.0,9.0,10.0,10.0,9.0,9.0,9.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,483_478
8040.0,478,14.0,0.0,26.0,2.0,4.0,484,0.6499999761581421,0.0,31.0,4.0,16.0,16.0,20.0,16.0,16.0,16.0,10.0,9.0,10.0,7.0,10.0,8.361049751418644,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,484_478
8041.0,478,14.0,0.0,26.0,2.0,5.0,485,0.14000000059604645,0.0,29.0,1.0,20.0,15.0,20.0,15.0,15.0,15.0,10.0,10.0,9.0,10.0,10.0,10.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,485_478
8042.0,478,14.0,0.0,26.0,2.0,6.0,486,0.3700000047683716,0.0,32.0,3.0,20.0,20.0,20.0,15.0,10.0,15.0,8.0,8.0,8.0,8.0,8.0,6.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,486_478
8043.0,478,14.0,0.0,26.0,2.0,7.0,487,0.03999999910593033,0.0,24.0,4.0,25.0,26.0,15.0,10.0,9.0,15.0,6.0,5.0,8.0,6.0,7.0,3.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,487_478
8044.0,478,14.0,0.0,26.0,2.0,8.0,488,-0.1899999976158142,0.0,29.0,4.0,15.0,20.0,20.0,20.0,5.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,488_478
8045.0,478,14.0,0.0,26.0,2.0,9.0,489,-0.07000000029802322,1.0,28.0,2.0,20.0,10.0,20.0,20.0,20.0,0.0,8.0,7.0,8.0,7.0,8.0,8.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,489_478
8046.0,478,14.0,0.0,26.0,2.0,10.0,490,0.15000000596046448,1.0,29.0,2.0,30.0,15.0,20.0,10.0,10.0,15.0,10.0,7.0,8.0,9.0,9.0,7.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,490_478
8047.0,478,14.0,0.0,26.0,2.0,11.0,491,0.30000001192092896,0.0,29.0,3.0,30.0,10.0,25.0,20.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,491_478
8048.0,478,14.0,0.0,26.0,2.0,12.0,492,0.3499999940395355,0.0,30.0,6.0,30.0,0.0,30.0,30.0,10.0,0.0,10.0,8.0,7.0,10.0,10.0,10.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,492_478
8049.0,478,14.0,0.0,26.0,2.0,13.0,493,-0.05000000074505806,0.0,20.0,4.0,30.0,10.0,10.0,30.0,10.0,10.0,8.0,10.0,10.0,9.0,10.0,9.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,493_478
8050.0,478,14.0,0.0,26.0,2.0,14.0,494,0.30000001192092896,1.0,30.0,2.0,25.0,25.0,25.0,25.0,0.0,0.0,7.0,6.0,8.0,6.0,8.0,7.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,494_478
8051.0,478,14.0,0.0,26.0,2.0,15.0,495,0.07000000029802322,0.0,32.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,6.0,6.0,5.0,5.0,4.0,26.0,13.0,2.0,4.0,4.0,5401.0,29575.0,1.0,4.0,1.0,7.0,9.0,7.0,9.0,7.0,7.0,9.0,9.0,3.0,3.0,8.0,4.0,7.0,9.0,8.0,9.0,4.0,6.0,4.0,20.0,20.0,10.0,20.0,10.0,20.0,1,495_478
8052.0,479,15.0,0.0,28.0,2.0,1.0,481,0.23000000417232513,1.0,23.0,2.0,25.0,20.0,15.0,20.0,5.0,15.0,8.0,6.0,7.0,7.0,7.0,7.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,481_479
8053.0,479,15.0,0.0,28.0,2.0,2.0,482,0.4399999976158142,1.0,30.0,2.0,20.0,10.0,22.0,20.0,15.0,13.0,6.0,7.0,7.0,5.0,6.0,5.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,482_479
8054.0,479,15.0,0.0,28.0,2.0,3.0,483,0.4699999988079071,1.0,28.0,2.0,40.0,20.0,20.0,20.0,0.0,0.0,9.0,10.0,10.0,10.0,8.0,5.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,483_479
8055.0,479,15.0,0.0,28.0,2.0,4.0,484,0.41999998688697815,0.0,31.0,4.0,16.0,16.0,20.0,16.0,16.0,16.0,8.0,7.0,8.0,6.0,8.550066570544917,6.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,484_479
8056.0,479,15.0,0.0,28.0,2.0,5.0,485,-0.07999999821186066,0.0,29.0,1.0,20.0,15.0,20.0,15.0,15.0,15.0,9.0,10.0,10.0,10.0,10.0,9.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,485_479
8057.0,479,15.0,0.0,28.0,2.0,6.0,486,0.3700000047683716,0.0,32.0,3.0,20.0,20.0,20.0,15.0,10.0,15.0,9.0,7.0,8.0,7.0,7.0,6.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,486_479
8058.0,479,15.0,0.0,28.0,2.0,7.0,487,-0.28999999165534973,0.0,24.0,4.0,25.0,26.0,15.0,10.0,9.0,15.0,8.0,6.0,7.0,7.0,5.0,2.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,487_479
8059.0,479,15.0,0.0,28.0,2.0,8.0,488,-0.029999999329447746,0.0,29.0,4.0,15.0,20.0,20.0,20.0,5.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,488_479
8060.0,479,15.0,0.0,28.0,2.0,9.0,489,-0.07000000029802322,1.0,28.0,2.0,20.0,10.0,20.0,20.0,20.0,0.0,6.0,7.0,8.0,5.0,8.0,8.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,489_479
8061.0,479,15.0,0.0,28.0,2.0,10.0,490,-0.09000000357627869,1.0,29.0,2.0,30.0,15.0,20.0,10.0,10.0,15.0,8.0,6.0,6.0,6.0,7.0,5.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,490_479
8062.0,479,15.0,0.0,28.0,2.0,11.0,491,0.44999998807907104,0.0,29.0,3.0,30.0,10.0,25.0,20.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,5.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,491_479
8063.0,479,15.0,0.0,28.0,2.0,12.0,492,0.5400000214576721,0.0,30.0,6.0,30.0,0.0,30.0,30.0,10.0,0.0,7.0,8.0,10.0,1.0,10.0,2.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,492_479
8064.0,479,15.0,0.0,28.0,2.0,13.0,493,0.1599999964237213,0.0,20.0,4.0,30.0,10.0,10.0,30.0,10.0,10.0,7.0,9.0,10.0,9.0,8.0,7.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,493_479
8065.0,479,15.0,0.0,28.0,2.0,14.0,494,0.27000001072883606,1.0,30.0,2.0,25.0,25.0,25.0,25.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,494_479
8066.0,479,15.0,0.0,28.0,2.0,15.0,495,0.07000000029802322,0.0,32.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,7.0,6.0,7.0,5.0,7.0,5.0,27.0,13.0,2.0,3.0,3.0,80123.0,46185.0,1.0,4.0,3.0,7.0,10.0,7.0,10.0,9.0,8.0,7.0,9.0,1.0,7.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,15.0,15.0,20.0,20.0,15.0,15.0,1,495_479
8067.0,480,16.0,0.0,30.0,2.0,1.0,481,0.44999998807907104,1.0,23.0,2.0,25.0,20.0,15.0,20.0,5.0,15.0,7.0,6.0,6.0,6.0,5.0,6.0,26.0,5.0,2.0,4.0,6.0,7076.0,45017.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0,1,481_480
8068.0,480,16.0,0.0,30.0,2.0,2.0,482,0.36000001430511475,1.0,30.0,2.0,20.0,10.0,22.0,20.0,15.0,13.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,5.0,2.0,4.0,6.0,7076.0,45017.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0,1,482_480
8069.0,480,16.0,0.0,30.0,2.0,3.0,483,0.5899999737739563,1.0,28.0,2.0,40.0,20.0,20.0,20.0,0.0,0.0,9.0,10.0,9.0,10.0,9.0,6.0,26.0,5.0,2.0,4.0,6.0,7076.0,45017.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0,1,483_480
8070.0,480,16.0,0.0,30.0,2.0,4.0,484,0.44999998807907104,0.0,31.0,4.0,16.0,16.0,20.0,16.0,16.0,16.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,5.0,2.0,4.0,6.0,7076.0,45017.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0,1,484_480
8071.0,480,16.0,0.0,30.0,2.0,5.0,485,0.05000000074505806,0.0,29.0,1.0,20.0,15.0,20.0,15.0,15.0,15.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,5.0,2.0,4.0,6.0,7076.0,45017.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0,1,485_480
8072.0,480,16.0,0.0,30.0,2.0,6.0,486,0.550000011920929,0.0,32.0,3.0,20.0,20.0,20.0,15.0,10.0,15.0,6.0,8.0,9.0,6.0,7.0,7.0,26.0,5.0,2.0,4.0,6.0,7076.0,45017.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0,1,486_480
8073.0,480,16.0,0.0,30.0,2.0,7.0,487,-0.07000000029802322,0.0,24.0,4.0,25.0,26.0,15.0,10.0,9.0,15.0,5.0,4.0,5.0,5.0,4.0,2.0,26.0,5.0,2.0,4.0,6.0,7076.0,45017.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0,1,487_480
8074.0,480,16.0,0.0,30.0,2.0,8.0,488,0.10999999940395355,0.0,29.0,4.0,15.0,20.0,20.0,20.0,5.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,26.0,5.0,2.0,4.0,6.0,7076.0,45017.0,1.0,4.0,1.0,5.0,7.0,1.0,8.0,9.0,9.0,9.0,3.0,1.0,6.0,10.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,4.0,16.0,18.0,18.0,20.0,12.0,16.0,1,488_480
