iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,nb,duo
1750.0,122,1.0,1.0,2.0,1.0,5.0,10.0,1.0,1.0,3.0,4.0,115,0.0,-0.05000000074505806,0.0,21.0,2.0,20.0,10.0,30.0,20.0,15.0,5.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,1.0,6.0,1.0,1.0,11793.0,57887.0,1.0,3.0,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,5.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,5.0,4.0,6.0,10.0,40.0,15.0,10.0,20.0,5.0,10.0,1,122_115
1749.0,122,1.0,1.0,2.0,1.0,5.0,10.0,7.0,1.0,9.0,3.0,114,0.0,0.47999998927116394,0.0,20.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,1.0,7.0,6.0,6.0,7.0,4.0,4.0,22.0,1.0,6.0,1.0,1.0,11793.0,57887.0,1.0,3.0,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,5.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,5.0,4.0,6.0,10.0,40.0,15.0,10.0,20.0,5.0,10.0,1,122_114
1748.0,122,1.0,1.0,2.0,1.0,5.0,10.0,9.0,1.0,1.0,2.0,113,0.0,0.07999999821186066,0.0,21.0,2.0,15.0,15.0,25.0,25.0,15.0,5.0,1.0,8.0,10.0,9.0,10.0,5.0,5.0,22.0,1.0,6.0,1.0,1.0,11793.0,57887.0,1.0,3.0,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,5.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,5.0,4.0,6.0,10.0,40.0,15.0,10.0,20.0,5.0,10.0,1,122_113
1747.0,122,1.0,1.0,2.0,1.0,5.0,10.0,6.0,1.0,8.0,1.0,112,1.0,-0.28999999165534973,1.0,20.0,6.0,15.0,15.0,20.0,25.0,10.0,15.0,1.0,7.0,7.0,7.0,9.0,7.0,8.0,22.0,1.0,6.0,1.0,1.0,11793.0,57887.0,1.0,3.0,1.0,1.0,7.0,9.0,7.0,9.0,7.0,6.0,5.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,5.0,4.0,6.0,10.0,40.0,15.0,10.0,20.0,5.0,10.0,1,122_112
1746.0,121,12.0,0.0,20.0,1.0,5.0,10.0,10.0,1.0,10.0,10.0,131,0.0,0.5199999809265137,0.0,19.0,4.0,25.0,10.0,20.0,20.0,10.0,15.0,0.0,7.0,5.0,10.0,6.0,7.0,2.0,21.0,3.0,2.0,8.0,1.0,38119.0,43636.0,5.0,7.0,1.0,2.0,2.0,2.0,6.0,10.0,6.0,10.0,6.0,4.0,7.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,4.0,2.0,0.0,35.0,15.0,5.0,30.0,15.0,0.0,1,131_121
1745.0,121,12.0,0.0,20.0,1.0,5.0,10.0,10.0,1.0,8.0,9.0,130,0.0,-0.23000000417232513,0.0,20.0,4.0,80.0,10.0,10.0,11.689505303206468,7.229835101068823,7.770164898931177,0.0,2.0,1.0,3.0,1.0,1.0,1.0,21.0,3.0,2.0,8.0,1.0,38119.0,43636.0,5.0,7.0,1.0,2.0,2.0,2.0,6.0,10.0,6.0,10.0,6.0,4.0,7.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,4.0,2.0,0.0,35.0,15.0,5.0,30.0,15.0,0.0,1,130_121
1744.0,121,12.0,0.0,20.0,1.0,5.0,10.0,10.0,1.0,1.0,8.0,129,0.0,0.11999999731779099,1.0,21.0,2.0,40.0,20.0,20.0,20.0,7.861225918214681,7.138774081785318,1.0,7.0,8.0,10.0,6.0,5.0,6.0,21.0,3.0,2.0,8.0,1.0,38119.0,43636.0,5.0,7.0,1.0,2.0,2.0,2.0,6.0,10.0,6.0,10.0,6.0,4.0,7.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,4.0,2.0,0.0,35.0,15.0,5.0,30.0,15.0,0.0,1,129_121
1743.0,121,12.0,0.0,20.0,1.0,5.0,10.0,10.0,1.0,5.0,7.0,128,0.0,-0.15000000596046448,1.0,21.0,2.0,40.0,15.0,10.0,20.0,10.0,5.0,0.0,6.0,9.0,7.0,7.0,8.0,7.0,21.0,3.0,2.0,8.0,1.0,38119.0,43636.0,5.0,7.0,1.0,2.0,2.0,2.0,6.0,10.0,6.0,10.0,6.0,4.0,7.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,4.0,2.0,0.0,35.0,15.0,5.0,30.0,15.0,0.0,1,128_121
1742.0,121,12.0,0.0,20.0,1.0,5.0,10.0,10.0,1.0,3.0,6.0,127,0.0,-0.36000001430511475,1.0,22.0,2.0,25.0,25.0,25.0,15.0,5.0,5.0,0.0,5.0,8.0,7.0,0.0,5.0,0.0,21.0,3.0,2.0,8.0,1.0,38119.0,43636.0,5.0,7.0,1.0,2.0,2.0,2.0,6.0,10.0,6.0,10.0,6.0,4.0,7.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,4.0,2.0,0.0,35.0,15.0,5.0,30.0,15.0,0.0,1,127_121
1741.0,121,12.0,0.0,20.0,1.0,5.0,10.0,10.0,1.0,7.0,5.0,126,0.0,0.14000000059604645,1.0,22.0,2.0,25.0,40.0,15.0,10.0,5.0,5.0,0.0,4.0,8.0,7.0,6.0,6.0,5.0,21.0,3.0,2.0,8.0,1.0,38119.0,43636.0,5.0,7.0,1.0,2.0,2.0,2.0,6.0,10.0,6.0,10.0,6.0,4.0,7.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,4.0,2.0,0.0,35.0,15.0,5.0,30.0,15.0,0.0,1,126_121
1740.0,121,12.0,0.0,20.0,1.0,5.0,10.0,10.0,1.0,4.0,4.0,125,0.0,0.7200000286102295,1.0,21.0,2.0,20.0,15.0,20.0,15.0,12.0,18.0,0.0,4.0,6.0,6.0,5.0,4.0,2.0,21.0,3.0,2.0,8.0,1.0,38119.0,43636.0,5.0,7.0,1.0,2.0,2.0,2.0,6.0,10.0,6.0,10.0,6.0,4.0,7.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,4.0,2.0,0.0,35.0,15.0,5.0,30.0,15.0,0.0,1,125_121
1739.0,121,12.0,0.0,20.0,1.0,5.0,10.0,10.0,1.0,9.0,3.0,124,0.0,0.8299999833106995,0.0,22.0,4.0,40.0,10.0,10.0,10.0,10.0,20.0,1.0,2.0,7.0,9.0,6.0,7.0,7.0,21.0,3.0,2.0,8.0,1.0,38119.0,43636.0,5.0,7.0,1.0,2.0,2.0,2.0,6.0,10.0,6.0,10.0,6.0,4.0,7.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,4.0,2.0,0.0,35.0,15.0,5.0,30.0,15.0,0.0,1,124_121
1738.0,121,12.0,0.0,20.0,1.0,5.0,10.0,10.0,1.0,6.0,2.0,123,0.0,-0.2800000011920929,0.0,18.0,4.0,50.0,10.0,20.0,5.0,5.0,10.0,0.0,5.0,4.0,5.0,4.0,5.0,4.0,21.0,3.0,2.0,8.0,1.0,38119.0,43636.0,5.0,7.0,1.0,2.0,2.0,2.0,6.0,10.0,6.0,10.0,6.0,4.0,7.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,4.0,2.0,0.0,35.0,15.0,5.0,30.0,15.0,0.0,1,123_121
1737.0,121,12.0,0.0,20.0,1.0,5.0,10.0,10.0,1.0,2.0,1.0,122,0.0,0.03999999910593033,0.0,22.0,6.0,40.0,15.0,10.0,20.0,5.0,10.0,0.0,6.0,9.0,8.0,7.0,6.0,6.0,21.0,3.0,2.0,8.0,1.0,38119.0,43636.0,5.0,7.0,1.0,2.0,2.0,2.0,6.0,10.0,6.0,10.0,6.0,4.0,7.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,4.0,2.0,0.0,35.0,15.0,5.0,30.0,15.0,0.0,1,122_121
1736.0,120,11.0,0.0,19.0,1.0,5.0,10.0,3.0,1.0,3.0,10.0,131,0.0,0.5400000214576721,0.0,19.0,4.0,25.0,10.0,20.0,20.0,10.0,15.0,0.0,6.0,6.0,7.0,6.0,6.0,2.0,20.0,6.0,3.0,1.0,4.0,11778.0,42390.0,5.0,4.0,3.0,6.0,5.0,4.0,4.0,8.0,7.0,5.0,3.0,1.0,5.0,10.0,6.0,10.0,9.0,6.0,8.0,3.0,5.0,3.0,5.0,10.0,10.0,35.0,35.0,8.0,2.0,1,131_120
1735.0,120,11.0,0.0,19.0,1.0,5.0,10.0,3.0,1.0,1.0,9.0,130,1.0,-0.23000000417232513,0.0,20.0,4.0,80.0,10.0,10.0,11.861007580213709,7.287002526737902,7.712997473262096,1.0,9.0,6.0,8.0,6.0,6.0,6.0,20.0,6.0,3.0,1.0,4.0,11778.0,42390.0,5.0,4.0,3.0,6.0,5.0,4.0,4.0,8.0,7.0,5.0,3.0,1.0,5.0,10.0,6.0,10.0,9.0,6.0,8.0,3.0,5.0,3.0,5.0,10.0,10.0,35.0,35.0,8.0,2.0,1,130_120
1734.0,120,11.0,0.0,19.0,1.0,5.0,10.0,3.0,1.0,4.0,8.0,129,0.0,0.36000001430511475,0.0,21.0,2.0,40.0,20.0,20.0,20.0,7.9499480967701395,7.050051903229861,1.0,9.0,8.0,8.0,10.0,9.0,8.0,20.0,6.0,3.0,1.0,4.0,11778.0,42390.0,5.0,4.0,3.0,6.0,5.0,4.0,4.0,8.0,7.0,5.0,3.0,1.0,5.0,10.0,6.0,10.0,9.0,6.0,8.0,3.0,5.0,3.0,5.0,10.0,10.0,35.0,35.0,8.0,2.0,1,129_120
1733.0,120,11.0,0.0,19.0,1.0,5.0,10.0,3.0,1.0,8.0,7.0,128,1.0,0.0,0.0,21.0,2.0,40.0,15.0,10.0,20.0,10.0,5.0,1.0,8.0,8.0,10.0,10.0,8.0,7.0,20.0,6.0,3.0,1.0,4.0,11778.0,42390.0,5.0,4.0,3.0,6.0,5.0,4.0,4.0,8.0,7.0,5.0,3.0,1.0,5.0,10.0,6.0,10.0,9.0,6.0,8.0,3.0,5.0,3.0,5.0,10.0,10.0,35.0,35.0,8.0,2.0,1,128_120
1732.0,120,11.0,0.0,19.0,1.0,5.0,10.0,3.0,1.0,6.0,6.0,127,0.0,-0.36000001430511475,0.0,22.0,2.0,25.0,25.0,25.0,15.0,5.0,5.0,1.0,8.0,5.0,7.0,8.0,5.0,6.0,20.0,6.0,3.0,1.0,4.0,11778.0,42390.0,5.0,4.0,3.0,6.0,5.0,4.0,4.0,8.0,7.0,5.0,3.0,1.0,5.0,10.0,6.0,10.0,9.0,6.0,8.0,3.0,5.0,3.0,5.0,10.0,10.0,35.0,35.0,8.0,2.0,1,127_120
1731.0,120,11.0,0.0,19.0,1.0,5.0,10.0,3.0,1.0,10.0,5.0,126,0.0,0.6899999976158142,0.0,22.0,2.0,25.0,40.0,15.0,10.0,5.0,5.0,1.0,7.0,7.0,7.0,7.0,6.0,8.0,20.0,6.0,3.0,1.0,4.0,11778.0,42390.0,5.0,4.0,3.0,6.0,5.0,4.0,4.0,8.0,7.0,5.0,3.0,1.0,5.0,10.0,6.0,10.0,9.0,6.0,8.0,3.0,5.0,3.0,5.0,10.0,10.0,35.0,35.0,8.0,2.0,1,126_120
1730.0,120,11.0,0.0,19.0,1.0,5.0,10.0,3.0,1.0,7.0,4.0,125,1.0,0.5299999713897705,0.0,21.0,2.0,20.0,15.0,20.0,15.0,12.0,18.0,1.0,9.0,8.0,7.0,8.0,7.0,7.0,20.0,6.0,3.0,1.0,4.0,11778.0,42390.0,5.0,4.0,3.0,6.0,5.0,4.0,4.0,8.0,7.0,5.0,3.0,1.0,5.0,10.0,6.0,10.0,9.0,6.0,8.0,3.0,5.0,3.0,5.0,10.0,10.0,35.0,35.0,8.0,2.0,1,125_120
1729.0,120,11.0,0.0,19.0,1.0,5.0,10.0,3.0,1.0,2.0,3.0,124,0.0,0.6399999856948853,0.0,22.0,4.0,40.0,10.0,10.0,10.0,10.0,20.0,0.0,7.0,5.0,6.0,6.0,8.0,7.0,20.0,6.0,3.0,1.0,4.0,11778.0,42390.0,5.0,4.0,3.0,6.0,5.0,4.0,4.0,8.0,7.0,5.0,3.0,1.0,5.0,10.0,6.0,10.0,9.0,6.0,8.0,3.0,5.0,3.0,5.0,10.0,10.0,35.0,35.0,8.0,2.0,1,124_120
1728.0,120,11.0,0.0,19.0,1.0,5.0,10.0,3.0,1.0,9.0,2.0,123,0.0,-0.3100000023841858,0.0,18.0,4.0,50.0,10.0,20.0,5.0,5.0,10.0,0.0,9.0,6.0,8.0,5.0,7.0,4.0,20.0,6.0,3.0,1.0,4.0,11778.0,42390.0,5.0,4.0,3.0,6.0,5.0,4.0,4.0,8.0,7.0,5.0,3.0,1.0,5.0,10.0,6.0,10.0,9.0,6.0,8.0,3.0,5.0,3.0,5.0,10.0,10.0,35.0,35.0,8.0,2.0,1,123_120
1727.0,120,11.0,0.0,19.0,1.0,5.0,10.0,3.0,1.0,5.0,1.0,122,1.0,0.4000000059604645,0.0,22.0,6.0,40.0,15.0,10.0,20.0,5.0,10.0,1.0,6.0,7.0,7.0,7.0,7.0,7.0,20.0,6.0,3.0,1.0,4.0,11778.0,42390.0,5.0,4.0,3.0,6.0,5.0,4.0,4.0,8.0,7.0,5.0,3.0,1.0,5.0,10.0,6.0,10.0,9.0,6.0,8.0,3.0,5.0,3.0,5.0,10.0,10.0,35.0,35.0,8.0,2.0,1,122_120
1726.0,119,10.0,0.0,17.0,1.0,5.0,10.0,5.0,1.0,5.0,10.0,131,0.0,0.47999998927116394,0.0,19.0,4.0,25.0,10.0,20.0,20.0,10.0,15.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,19.0,16.0,3.0,5.0,2.0,901.0,78193.0,1.0,3.0,1.0,1.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,15.0,50.0,15.0,10.0,10.0,10.0,5.0,1,131_119
1725.0,119,10.0,0.0,17.0,1.0,5.0,10.0,5.0,1.0,3.0,9.0,130,1.0,-0.009999999776482582,0.0,20.0,4.0,80.0,10.0,10.0,11.775187997529855,7.258395999176618,7.74160400082338,1.0,7.0,6.0,6.0,6.0,6.0,6.0,19.0,16.0,3.0,5.0,2.0,901.0,78193.0,1.0,3.0,1.0,1.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,15.0,50.0,15.0,10.0,10.0,10.0,5.0,1,130_119
1724.0,119,10.0,0.0,17.0,1.0,5.0,10.0,5.0,1.0,6.0,8.0,129,1.0,0.10000000149011612,0.0,21.0,2.0,40.0,20.0,20.0,20.0,7.901747465250739,7.098252534749262,1.0,10.0,10.0,10.0,10.0,9.0,7.580349493050149,19.0,16.0,3.0,5.0,2.0,901.0,78193.0,1.0,3.0,1.0,1.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,15.0,50.0,15.0,10.0,10.0,10.0,5.0,1,129_119
1723.0,119,10.0,0.0,17.0,1.0,5.0,10.0,5.0,1.0,10.0,7.0,128,1.0,0.10000000149011612,0.0,21.0,2.0,40.0,15.0,10.0,20.0,10.0,5.0,1.0,9.0,8.0,9.0,7.0,8.0,8.0,19.0,16.0,3.0,5.0,2.0,901.0,78193.0,1.0,3.0,1.0,1.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,15.0,50.0,15.0,10.0,10.0,10.0,5.0,1,128_119
1722.0,119,10.0,0.0,17.0,1.0,5.0,10.0,5.0,1.0,8.0,6.0,127,1.0,-0.23999999463558197,0.0,22.0,2.0,25.0,25.0,25.0,15.0,5.0,5.0,1.0,9.0,8.0,8.0,6.0,7.0,3.0,19.0,16.0,3.0,5.0,2.0,901.0,78193.0,1.0,3.0,1.0,1.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,15.0,50.0,15.0,10.0,10.0,10.0,5.0,1,127_119
1721.0,119,10.0,0.0,17.0,1.0,5.0,10.0,5.0,1.0,2.0,5.0,126,0.0,0.4699999988079071,0.0,22.0,2.0,25.0,40.0,15.0,10.0,5.0,5.0,1.0,6.0,9.0,8.0,9.0,7.0,7.0,19.0,16.0,3.0,5.0,2.0,901.0,78193.0,1.0,3.0,1.0,1.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,15.0,50.0,15.0,10.0,10.0,10.0,5.0,1,126_119
1720.0,119,10.0,0.0,17.0,1.0,5.0,10.0,5.0,1.0,9.0,4.0,125,1.0,0.7699999809265137,0.0,21.0,2.0,20.0,15.0,20.0,15.0,12.0,18.0,1.0,8.0,8.0,6.0,6.0,6.0,7.0,19.0,16.0,3.0,5.0,2.0,901.0,78193.0,1.0,3.0,1.0,1.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,15.0,50.0,15.0,10.0,10.0,10.0,5.0,1,125_119
1719.0,119,10.0,0.0,17.0,1.0,5.0,10.0,5.0,1.0,4.0,3.0,124,0.0,0.6899999976158142,0.0,22.0,4.0,40.0,10.0,10.0,10.0,10.0,20.0,1.0,9.0,8.0,4.0,5.0,3.0,2.0,19.0,16.0,3.0,5.0,2.0,901.0,78193.0,1.0,3.0,1.0,1.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,15.0,50.0,15.0,10.0,10.0,10.0,5.0,1,124_119
1718.0,119,10.0,0.0,17.0,1.0,5.0,10.0,5.0,1.0,1.0,2.0,123,0.0,-0.33000001311302185,0.0,18.0,4.0,50.0,10.0,20.0,5.0,5.0,10.0,0.0,6.0,4.0,5.0,6.0,7.0,7.0,19.0,16.0,3.0,5.0,2.0,901.0,78193.0,1.0,3.0,1.0,1.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,15.0,50.0,15.0,10.0,10.0,10.0,5.0,1,123_119
1717.0,119,10.0,0.0,17.0,1.0,5.0,10.0,5.0,1.0,7.0,1.0,122,0.0,0.05999999865889549,0.0,22.0,6.0,40.0,15.0,10.0,20.0,5.0,10.0,1.0,9.0,9.0,8.0,7.0,8.0,7.0,19.0,16.0,3.0,5.0,2.0,901.0,78193.0,1.0,3.0,1.0,1.0,8.0,5.0,8.0,9.0,9.0,9.0,5.0,8.0,10.0,9.0,5.0,10.0,9.0,10.0,10.0,7.0,8.0,4.0,15.0,50.0,15.0,10.0,10.0,10.0,5.0,1,122_119
1716.0,117,6.0,0.0,11.0,1.0,5.0,10.0,2.0,1.0,2.0,10.0,131,0.0,-0.17000000178813934,0.0,19.0,4.0,25.0,10.0,20.0,20.0,10.0,15.0,0.0,9.120162856674396,6.7596742866512125,7.759674286651213,9.560081428337199,7.8004071416859855,9.560081428337199,21.0,8.0,2.0,8.0,10.0,11021.0,57213.0,1.0,3.0,1.0,7.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,4.0,20.0,10.0,20.0,20.0,20.0,10.0,1,131_117
1715.0,117,6.0,0.0,11.0,1.0,5.0,10.0,2.0,1.0,10.0,9.0,130,0.0,0.10999999940395355,0.0,20.0,4.0,80.0,10.0,10.0,11.79793282916058,7.265977609720194,7.734022390279807,0.0,6.0,6.0,6.0,3.0,8.0,2.0,21.0,8.0,2.0,8.0,10.0,11021.0,57213.0,1.0,3.0,1.0,7.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,4.0,20.0,10.0,20.0,20.0,20.0,10.0,1,130_117
1714.0,117,6.0,0.0,11.0,1.0,5.0,10.0,2.0,1.0,3.0,8.0,129,0.0,-0.029999999329447746,1.0,21.0,2.0,40.0,20.0,20.0,20.0,7.9568937592835045,7.043106240716496,1.0,8.0,9.0,10.0,9.0,5.0,9.0,21.0,8.0,2.0,8.0,10.0,11021.0,57213.0,1.0,3.0,1.0,7.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,4.0,20.0,10.0,20.0,20.0,20.0,10.0,1,129_117
1713.0,117,6.0,0.0,11.0,1.0,5.0,10.0,2.0,1.0,7.0,7.0,128,0.0,-0.5,1.0,21.0,2.0,40.0,15.0,10.0,20.0,10.0,5.0,1.0,8.0,8.0,9.0,9.0,7.0,7.0,21.0,8.0,2.0,8.0,10.0,11021.0,57213.0,1.0,3.0,1.0,7.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,4.0,20.0,10.0,20.0,20.0,20.0,10.0,1,128_117
1712.0,117,6.0,0.0,11.0,1.0,5.0,10.0,2.0,1.0,5.0,6.0,127,0.0,0.0,1.0,22.0,2.0,25.0,25.0,25.0,15.0,5.0,5.0,1.0,7.0,7.0,8.0,8.0,10.0,6.0,21.0,8.0,2.0,8.0,10.0,11021.0,57213.0,1.0,3.0,1.0,7.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,4.0,20.0,10.0,20.0,20.0,20.0,10.0,1,127_117
1711.0,117,6.0,0.0,11.0,1.0,5.0,10.0,2.0,1.0,9.0,5.0,126,0.0,0.30000001192092896,1.0,22.0,2.0,25.0,40.0,15.0,10.0,5.0,5.0,0.0,7.0,7.0,7.0,7.0,7.0,8.0,21.0,8.0,2.0,8.0,10.0,11021.0,57213.0,1.0,3.0,1.0,7.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,4.0,20.0,10.0,20.0,20.0,20.0,10.0,1,126_117
1710.0,117,6.0,0.0,11.0,1.0,5.0,10.0,2.0,1.0,6.0,4.0,125,1.0,0.4699999988079071,1.0,21.0,2.0,20.0,15.0,20.0,15.0,12.0,18.0,1.0,10.0,5.0,6.0,10.0,10.0,10.0,21.0,8.0,2.0,8.0,10.0,11021.0,57213.0,1.0,3.0,1.0,7.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,4.0,20.0,10.0,20.0,20.0,20.0,10.0,1,125_117
1709.0,117,6.0,0.0,11.0,1.0,5.0,10.0,2.0,1.0,1.0,3.0,124,0.0,0.33000001311302185,0.0,22.0,4.0,40.0,10.0,10.0,10.0,10.0,20.0,1.0,8.0,7.0,6.0,5.0,5.0,5.0,21.0,8.0,2.0,8.0,10.0,11021.0,57213.0,1.0,3.0,1.0,7.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,4.0,20.0,10.0,20.0,20.0,20.0,10.0,1,124_117
1708.0,117,6.0,0.0,11.0,1.0,5.0,10.0,2.0,1.0,8.0,2.0,123,0.0,0.05000000074505806,0.0,18.0,4.0,50.0,10.0,20.0,5.0,5.0,10.0,0.0,6.0,6.0,5.0,6.0,5.0,6.0,21.0,8.0,2.0,8.0,10.0,11021.0,57213.0,1.0,3.0,1.0,7.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,4.0,20.0,10.0,20.0,20.0,20.0,10.0,1,123_117
1707.0,117,6.0,0.0,11.0,1.0,5.0,10.0,2.0,1.0,4.0,1.0,122,0.0,0.11999999731779099,0.0,22.0,6.0,40.0,15.0,10.0,20.0,5.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,21.0,8.0,2.0,8.0,10.0,11021.0,57213.0,1.0,3.0,1.0,7.0,6.0,8.0,6.0,9.0,8.0,6.0,3.0,5.0,8.0,8.0,5.0,6.0,5.0,6.0,5.0,9.0,3.0,6.0,4.0,20.0,10.0,20.0,20.0,20.0,10.0,1,122_117
1706.0,116,5.0,0.0,9.0,1.0,5.0,10.0,8.0,1.0,8.0,10.0,131,0.0,0.5400000214576721,0.0,19.0,4.0,25.0,10.0,20.0,20.0,10.0,15.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,21.0,13.0,2.0,4.0,1.0,3833.0,40749.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,20.0,15.0,15.0,25.0,25.0,20.0,0.0,1,131_116
1705.0,116,5.0,0.0,9.0,1.0,5.0,10.0,8.0,1.0,6.0,9.0,130,0.0,-0.4000000059604645,0.0,20.0,4.0,80.0,10.0,10.0,7.273303971095163,7.273303971095163,14.546607942190326,0.0,3.0,7.0,2.0,1.0,1.0,1.0,21.0,13.0,2.0,4.0,1.0,3833.0,40749.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,20.0,15.0,15.0,25.0,25.0,20.0,0.0,1,130_116
1704.0,116,5.0,0.0,9.0,1.0,5.0,10.0,8.0,1.0,9.0,8.0,129,1.0,0.07000000029802322,1.0,21.0,2.0,40.0,20.0,20.0,20.0,7.878361640108161,7.12163835989184,1.0,7.0,8.272983015935104,8.0,8.0,8.0,8.0,21.0,13.0,2.0,4.0,1.0,3833.0,40749.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,20.0,15.0,15.0,25.0,25.0,20.0,0.0,1,129_116
1703.0,116,5.0,0.0,9.0,1.0,5.0,10.0,8.0,1.0,3.0,7.0,128,0.0,-0.3100000023841858,1.0,21.0,2.0,40.0,15.0,10.0,20.0,10.0,5.0,1.0,7.0,7.0,7.0,7.0,8.0,6.0,21.0,13.0,2.0,4.0,1.0,3833.0,40749.0,1.0,1.0,1.0,10.0,5.0,4.0,3.0,10.0,10.0,10.0,6.0,4.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,7.0,20.0,15.0,15.0,25.0,25.0,20.0,0.0,1,128_116
