,iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
5846,958.0,70.0,5.0,1.0,10.0,1.0,3.0,10.0,1.0,1.0,10.0,10.0,65.0,0.0,0.02,0.0,23.0,6.0,17.0,17.0,17.0,17.0,17.0,15.0,0.0,7.0,7.0,8.0,7.0,7.0,6.0,26.0,10.0,8.0,2.0,5.0,1.0,53705.0,32159.0,5.0,2.0,1.0,7.0,9.0,4.0,9.0,5.0,7.0,5.0,7.0,5.0,5.0,8.0,3.0,7.0,8.0,5.0,8.0,5.0,6.0,3.0,2.0,25.0,10.0,20.0,20.0,15.0,10.0
5847,957.0,70.0,5.0,1.0,10.0,1.0,3.0,10.0,10.0,1.0,9.0,9.0,64.0,0.0,0.34,0.0,27.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,0.0,5.0,6.0,8.0,6.0,8.0,4.0,26.0,10.0,8.0,2.0,5.0,1.0,53705.0,32159.0,5.0,2.0,1.0,7.0,9.0,4.0,9.0,5.0,7.0,5.0,7.0,5.0,5.0,8.0,3.0,7.0,8.0,5.0,8.0,5.0,6.0,3.0,2.0,25.0,10.0,20.0,20.0,15.0,10.0
5848,956.0,70.0,5.0,1.0,10.0,1.0,3.0,10.0,2.0,1.0,1.0,8.0,63.0,0.0,0.63,0.0,24.0,4.0,5.0,15.0,45.0,25.0,0.0,10.0,1.0,6.0,6.0,9.0,8.0,8.0,5.0,26.0,10.0,8.0,2.0,5.0,1.0,53705.0,32159.0,5.0,2.0,1.0,7.0,9.0,4.0,9.0,5.0,7.0,5.0,7.0,5.0,5.0,8.0,3.0,7.0,8.0,5.0,8.0,5.0,6.0,3.0,2.0,25.0,10.0,20.0,20.0,15.0,10.0
5849,955.0,70.0,5.0,1.0,10.0,1.0,3.0,10.0,3.0,1.0,2.0,7.0,62.0,0.0,0.37,0.0,26.0,3.0,30.0,10.0,20.0,20.0,10.0,10.0,0.0,7.0,7.0,8.0,7.0,8.0,7.0,26.0,10.0,8.0,2.0,5.0,1.0,53705.0,32159.0,5.0,2.0,1.0,7.0,9.0,4.0,9.0,5.0,7.0,5.0,7.0,5.0,5.0,8.0,3.0,7.0,8.0,5.0,8.0,5.0,6.0,3.0,2.0,25.0,10.0,20.0,20.0,15.0,10.0
5850,954.0,70.0,5.0,1.0,10.0,1.0,3.0,10.0,9.0,1.0,8.0,6.0,61.0,0.0,0.14,1.0,28.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,0.0,6.0,5.0,6.0,8.0,8.0,4.0,26.0,10.0,8.0,2.0,5.0,1.0,53705.0,32159.0,5.0,2.0,1.0,7.0,9.0,4.0,9.0,5.0,7.0,5.0,7.0,5.0,5.0,8.0,3.0,7.0,8.0,5.0,8.0,5.0,6.0,3.0,2.0,25.0,10.0,20.0,20.0,15.0,10.0
5851,953.0,70.0,5.0,1.0,10.0,1.0,3.0,10.0,6.0,1.0,5.0,5.0,60.0,0.0,0.45,0.0,29.0,6.0,5.0,20.0,25.0,15.0,15.0,20.0,0.0,6.0,10.0,10.0,8.0,8.0,8.0,26.0,10.0,8.0,2.0,5.0,1.0,53705.0,32159.0,5.0,2.0,1.0,7.0,9.0,4.0,9.0,5.0,7.0,5.0,7.0,5.0,5.0,8.0,3.0,7.0,8.0,5.0,8.0,5.0,6.0,3.0,2.0,25.0,10.0,20.0,20.0,15.0,10.0
5852,952.0,70.0,5.0,1.0,10.0,1.0,3.0,10.0,8.0,1.0,7.0,4.0,59.0,0.0,0.30699447540154823,0.0,28.538691856134026,4.154767424536106,9.613081438659734,17.693459280670133,22.693459280670133,15.0,15.0,20.0,0.0,5.40269974930903,9.402699749309031,9.402699749309031,8.59730025069097,8.59730025069097,6.208099247927088,26.0,10.0,8.0,2.0,5.0,1.0,53705.0,32159.0,5.0,2.0,1.0,7.0,9.0,4.0,9.0,5.0,7.0,5.0,7.0,5.0,5.0,8.0,3.0,7.0,8.0,5.0,8.0,5.0,6.0,3.0,2.0,25.0,10.0,20.0,20.0,15.0,10.0
5853,951.0,70.0,5.0,1.0,10.0,1.0,3.0,10.0,7.0,1.0,6.0,3.0,58.0,0.0,0.267800008852678,0.0,26.123158034515964,4.082105356343979,10.753683930968062,19.04105267817199,21.64368437360196,15.0,15.95894732182801,17.602631695429974,0.0,5.0,9.0,9.0,9.0,9.0,5.0,26.0,10.0,8.0,2.0,5.0,1.0,53705.0,32159.0,5.0,2.0,1.0,7.0,9.0,4.0,9.0,5.0,7.0,5.0,7.0,5.0,5.0,8.0,3.0,7.0,8.0,5.0,8.0,5.0,6.0,3.0,2.0,25.0,10.0,20.0,20.0,15.0,10.0
5854,950.0,70.0,5.0,1.0,10.0,1.0,3.0,10.0,4.0,1.0,3.0,2.0,57.0,0.0,0.02,1.0,22.0,2.0,10.0,20.0,20.0,20.0,15.0,15.0,1.0,8.0,10.0,10.0,10.0,10.0,10.0,26.0,10.0,8.0,2.0,5.0,1.0,53705.0,32159.0,5.0,2.0,1.0,7.0,9.0,4.0,9.0,5.0,7.0,5.0,7.0,5.0,5.0,8.0,3.0,7.0,8.0,5.0,8.0,5.0,6.0,3.0,2.0,25.0,10.0,20.0,20.0,15.0,10.0
5855,949.0,70.0,5.0,1.0,10.0,1.0,3.0,10.0,5.0,1.0,4.0,1.0,56.0,1.0,0.07,1.0,23.0,2.0,17.0,18.0,18.0,15.0,17.0,15.0,1.0,4.0,7.0,9.0,9.0,10.0,7.0,26.0,10.0,8.0,2.0,5.0,1.0,53705.0,32159.0,5.0,2.0,1.0,7.0,9.0,4.0,9.0,5.0,7.0,5.0,7.0,5.0,5.0,8.0,3.0,7.0,8.0,5.0,8.0,5.0,6.0,3.0,2.0,25.0,10.0,20.0,20.0,15.0,10.0
5856,948.0,69.0,4.0,1.0,8.0,1.0,3.0,10.0,1.0,1.0,5.0,10.0,65.0,0.0,-0.2,0.0,23.0,6.0,17.0,17.0,17.0,17.0,17.0,15.0,0.0,7.0,7.0,7.0,7.0,8.0,6.0,28.0,0.0,8.0,2.0,2.0,2.0,0.0,78192.99999999999,6.0,6.0,1.0,7.0,10.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,9.0,8.0,2.0,4.0,7.0,6.0,7.0,2.0,1.0,3.0,0.0,50.0,10.0,30.0,10.0,0.0,0.0
5857,947.0,69.0,4.0,1.0,8.0,1.0,3.0,10.0,10.0,1.0,4.0,9.0,64.0,0.0,-0.18,0.0,27.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,1.0,7.0,7.0,8.0,6.0,4.0,4.0,28.0,0.0,8.0,2.0,2.0,2.0,0.0,78193.0,6.0,6.0,1.0,7.0,10.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,9.0,8.0,2.0,4.0,7.0,6.0,7.0,2.0,1.0,3.0,0.0,50.0,10.0,30.0,10.0,0.0,0.0
5858,946.0,69.0,4.0,1.0,8.0,1.0,3.0,10.0,2.0,1.0,6.0,8.0,63.0,0.0,0.02,0.0,24.0,4.0,5.0,15.0,45.0,25.0,0.0,10.0,1.0,6.0,7.0,8.0,5.0,6.0,5.0,28.0,0.0,8.0,2.0,2.0,2.0,0.0,78193.0,6.0,6.0,1.0,7.0,10.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,9.0,8.0,2.0,4.0,7.0,6.0,7.0,2.0,1.0,3.0,0.0,50.0,10.0,30.0,10.0,0.0,0.0
5859,945.0,69.0,4.0,1.0,8.0,1.0,3.0,10.0,3.0,1.0,7.0,7.0,62.0,1.0,0.31,0.0,26.0,3.0,30.0,10.0,20.0,20.0,10.0,10.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,28.0,0.0,8.0,2.0,2.0,2.0,0.0,78193.00000000001,6.0,6.0,1.0,7.0,10.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,9.0,8.0,2.0,4.0,7.0,6.0,7.0,2.0,1.0,3.0,0.0,50.0,10.0,30.0,10.0,0.0,0.0
5860,944.0,69.0,4.0,1.0,8.0,1.0,3.0,10.0,9.0,1.0,3.0,6.0,61.0,0.0,-0.18,1.0,28.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,1.0,8.0,8.0,8.0,8.0,8.0,5.0,28.0,0.0,8.0,2.0,2.0,2.0,0.0,78193.0,6.0,6.0,1.0,7.0,10.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,9.0,8.0,2.0,4.0,7.0,6.0,7.0,2.0,1.0,3.0,0.0,50.0,10.0,30.0,10.0,0.0,0.0
5861,943.0,69.0,4.0,1.0,8.0,1.0,3.0,10.0,6.0,1.0,10.0,5.0,60.0,0.0,0.12,0.0,29.0,6.0,5.0,20.0,25.0,15.0,15.0,20.0,1.0,9.0,9.0,10.0,9.0,6.518467783041759,4.0,28.0,0.0,8.0,2.0,2.0,2.0,0.0,78193.0,6.0,6.0,1.0,7.0,10.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,9.0,8.0,2.0,4.0,7.0,6.0,7.0,2.0,1.0,3.0,0.0,50.0,10.0,30.0,10.0,0.0,0.0
5862,942.0,69.0,4.0,1.0,8.0,1.0,3.0,10.0,8.0,1.0,2.0,4.0,59.0,0.0,-0.18,0.0,27.590631423235163,2.818737153529671,12.953157116175824,19.093685767648356,22.04684288382418,12.953157116175824,12.953157116175824,20.0,0.0,6.0,4.0,6.0,6.0,6.0,4.0,28.0,0.0,8.0,2.0,2.0,2.0,0.0,78193.00000000001,6.0,6.0,1.0,7.0,10.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,9.0,8.0,2.0,4.0,7.0,6.0,7.0,2.0,1.0,3.0,0.0,50.0,10.0,30.0,10.0,0.0,0.0
5863,941.0,69.0,4.0,1.0,8.0,1.0,3.0,10.0,7.0,1.0,1.0,3.0,58.0,0.0,-0.23799328851504262,0.0,25.323386683921107,2.0,12.769488903267591,17.230511096732407,20.0,17.230511096732407,15.000000000000002,17.769488903267593,1.0,8.0,8.0,9.0,9.0,7.0,8.0,28.0,0.0,8.0,2.0,2.0,2.0,0.0,78193.0,6.0,6.0,1.0,7.0,10.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,9.0,8.0,2.0,4.0,7.0,6.0,7.0,2.0,1.0,3.0,0.0,50.0,10.0,30.0,10.0,0.0,0.0
5864,940.0,69.0,4.0,1.0,8.0,1.0,3.0,10.0,4.0,1.0,8.0,2.0,57.0,0.0,-0.31,1.0,22.0,2.0,10.0,20.0,20.0,20.0,15.0,15.0,0.0,9.0,8.0,7.0,8.0,9.0,9.0,28.0,0.0,8.0,2.0,2.0,2.0,0.0,78193.0,6.0,6.0,1.0,7.0,10.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,9.0,8.0,2.0,4.0,7.0,6.0,7.0,2.0,1.0,3.0,0.0,50.0,10.0,30.0,10.0,0.0,0.0
5865,939.0,69.0,4.0,1.0,8.0,1.0,3.0,10.0,5.0,1.0,9.0,1.0,56.0,1.0,-0.05,1.0,23.0,2.0,17.0,18.0,18.0,15.0,17.0,15.0,1.0,5.0,10.0,8.0,5.0,8.0,6.0,28.0,0.0,8.0,2.0,2.0,2.0,0.0,78193.0,6.0,6.0,1.0,7.0,10.0,7.0,5.0,5.0,3.0,2.0,1.0,3.0,9.0,8.0,2.0,4.0,7.0,6.0,7.0,2.0,1.0,3.0,0.0,50.0,10.0,30.0,10.0,0.0,0.0
5866,938.0,68.0,3.0,1.0,6.0,1.0,3.0,10.0,1.0,1.0,4.0,10.0,65.0,0.0,0.65,0.0,23.0,6.0,17.0,17.0,17.0,17.0,17.0,15.0,0.0,7.0,7.0,7.0,7.0,7.0,6.0,27.0,13.0,6.0,1.0,1.0,1.0,63034.0,53539.0,5.0,4.0,3.0,6.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,5.0,2.0,21.0,17.0,22.0,20.0,8.0,13.0
5867,937.0,68.0,3.0,1.0,6.0,1.0,3.0,10.0,10.0,1.0,3.0,9.0,64.0,0.0,0.03,0.0,27.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,0.0,4.0,5.0,7.0,4.0,5.0,3.0,27.0,13.0,6.0,1.0,1.0,1.0,63034.0,53539.0,5.0,4.0,3.0,6.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,5.0,2.0,21.0,17.0,22.0,20.0,8.0,13.0
5868,936.0,68.0,3.0,1.0,6.0,1.0,3.0,10.0,2.0,1.0,5.0,8.0,63.0,0.0,0.41,0.0,24.0,4.0,5.0,15.0,45.0,25.0,0.0,10.0,1.0,7.0,7.0,8.0,5.0,5.0,5.0,27.0,13.0,6.0,1.0,1.0,1.0,63034.0,53539.0,5.0,4.0,3.0,6.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,5.0,2.0,21.0,17.0,22.0,20.0,8.0,13.0
5869,935.0,68.0,3.0,1.0,6.0,1.0,3.0,10.0,3.0,1.0,6.0,7.0,62.0,0.0,0.17,0.0,26.0,3.0,30.0,10.0,20.0,20.0,10.0,10.0,0.0,6.0,7.0,7.0,5.0,6.0,6.0,27.0,13.0,6.0,1.0,1.0,1.0,63034.0,53539.0,5.0,4.0,3.0,6.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,5.0,2.0,21.0,17.0,22.0,20.0,8.0,13.0
5870,934.0,68.0,3.0,1.0,6.0,1.0,3.0,10.0,9.0,1.0,2.0,6.0,61.0,0.0,0.8,0.0,28.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,0.0,7.0,7.0,8.0,7.0,8.0,6.0,27.0,13.0,6.0,1.0,1.0,1.0,63034.0,53539.0,5.0,4.0,3.0,6.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,5.0,2.0,21.0,17.0,22.0,20.0,8.0,13.0
5871,933.0,68.0,3.0,1.0,6.0,1.0,3.0,10.0,6.0,1.0,9.0,5.0,60.0,0.0,0.28,0.0,29.0,6.0,5.0,20.0,25.0,15.0,15.0,20.0,0.0,5.0,1.0,9.0,1.0,1.0,1.0,27.0,13.0,6.0,1.0,1.0,1.0,63034.0,53539.0,5.0,4.0,3.0,6.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,5.0,2.0,21.0,17.0,22.0,20.0,8.0,13.0
5872,932.0,68.0,3.0,1.0,6.0,1.0,3.0,10.0,8.0,1.0,1.0,4.0,59.0,0.0,0.7481475157705065,0.0,25.40737578852532,2.0,12.839479823771102,17.1605201762289,20.000000000000004,17.1605201762289,15.0,17.8394798237711,0.0,3.0,4.0,9.0,2.0,9.0,6.0,27.0,13.0,6.0,1.0,1.0,1.0,63034.0,53539.0,5.0,4.0,3.0,6.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,5.0,2.0,21.0,17.0,22.0,20.0,8.0,13.0
5873,931.0,68.0,3.0,1.0,6.0,1.0,3.0,10.0,7.0,1.0,10.0,3.0,58.0,0.0,0.5911744690779074,0.0,22.37010637884205,2.0,12.590744651894367,19.259787242315895,19.259787242315895,18.149468105789737,15.740212757684105,15.0,1.0,6.0,7.0,9.0,8.0,7.0,5.0,27.0,13.0,6.0,1.0,1.0,1.0,63034.0,53539.0,5.0,4.0,3.0,6.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,5.0,2.0,21.0,17.0,22.0,20.0,8.0,13.0
5874,930.0,68.0,3.0,1.0,6.0,1.0,3.0,10.0,4.0,1.0,7.0,2.0,57.0,0.0,0.68,0.0,22.0,2.0,10.0,20.0,20.0,20.0,15.0,15.0,0.0,7.0,6.0,9.0,7.0,7.0,7.0,27.0,13.0,6.0,1.0,1.0,1.0,63034.0,53539.0,5.0,4.0,3.0,6.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,5.0,2.0,21.0,17.0,22.0,20.0,8.0,13.0
5875,929.0,68.0,3.0,1.0,6.0,1.0,3.0,10.0,5.0,1.0,8.0,1.0,56.0,0.0,0.44,0.0,23.0,2.0,17.0,18.0,18.0,15.0,17.0,15.0,0.0,3.0,7.0,5.0,3.0,5.0,2.0,27.0,13.0,6.0,1.0,1.0,1.0,63034.0,53539.0,5.0,4.0,3.0,6.0,3.0,2.0,2.0,7.0,8.0,8.0,3.0,3.0,7.0,10.0,7.0,5.0,9.0,7.0,7.0,7.0,1.0,5.0,2.0,21.0,17.0,22.0,20.0,8.0,13.0
5876,928.0,67.0,2.0,1.0,4.0,1.0,3.0,10.0,1.0,1.0,9.0,10.0,65.0,0.0,-0.43,1.0,23.0,6.0,17.0,17.0,17.0,17.0,17.0,15.0,0.0,6.0,7.0,7.0,7.0,7.0,6.0,22.0,10.0,1.0,6.0,1.0,1.0,90503.0,47559.0,6.0,5.0,2.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,5.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0
5877,927.0,67.0,2.0,1.0,4.0,1.0,3.0,10.0,10.0,1.0,8.0,9.0,64.0,0.0,0.39,0.0,27.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,1.0,7.0,7.0,7.0,6.0,5.0,5.0,22.0,10.0,1.0,6.0,1.0,1.0,90503.0,47559.0,6.0,5.0,2.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,5.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0
5878,926.0,67.0,2.0,1.0,4.0,1.0,3.0,10.0,2.0,1.0,10.0,8.0,63.0,1.0,0.03,0.0,24.0,4.0,5.0,15.0,45.0,25.0,0.0,10.0,1.0,7.0,7.0,7.0,5.0,5.0,5.0,22.0,10.0,1.0,6.0,1.0,1.0,90503.0,47559.0,6.0,5.0,2.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,5.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0
5879,925.0,67.0,2.0,1.0,4.0,1.0,3.0,10.0,3.0,1.0,1.0,7.0,62.0,1.0,0.26,0.0,26.0,3.0,30.0,10.0,20.0,20.0,10.0,10.0,1.0,8.0,9.0,9.0,9.0,8.0,8.0,22.0,10.0,1.0,6.0,1.0,1.0,90503.0,47559.0,6.0,5.0,2.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,5.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0
5880,924.0,67.0,2.0,1.0,4.0,1.0,3.0,10.0,9.0,1.0,7.0,6.0,61.0,0.0,-0.04,0.0,28.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,0.0,6.0,8.0,7.0,8.0,7.0,3.0,22.0,10.0,1.0,6.0,1.0,1.0,90503.0,47559.0,6.0,5.0,2.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,5.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0
5881,923.0,67.0,2.0,1.0,4.0,1.0,3.0,10.0,6.0,1.0,4.0,5.0,60.0,0.0,0.03,1.0,29.0,6.0,5.0,20.0,25.0,15.0,15.0,20.0,0.0,7.0,10.0,10.0,3.0,5.9923456088679625,3.0,22.0,10.0,1.0,6.0,1.0,1.0,90503.0,47559.0,6.0,5.0,2.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,5.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0
5882,922.0,67.0,2.0,1.0,4.0,1.0,3.0,10.0,8.0,1.0,6.0,4.0,59.0,0.0,-0.00365184891838771,0.0,28.519259301165892,4.07703720466356,9.8074069883411,17.59629650582945,22.59629650582945,15.0,15.0,20.0,0.0,6.999999999999999,8.242640678973997,8.828427119315998,4.171572880684001,7.360644914062152,3.5857864403420003,22.0,10.0,1.0,6.0,1.0,1.0,90503.0,47559.0,6.0,5.0,2.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,5.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0
5883,921.0,67.0,2.0,1.0,4.0,1.0,3.0,10.0,7.0,1.0,5.0,3.0,58.0,0.0,0.010422723824231886,0.0,25.573976669240583,4.042272382423189,7.447159521971015,20.000000000000004,22.55284047802899,17.44715952197102,15.0,17.552840478028987,1.0,7.0,7.0,8.0,5.0,7.535055194082843,4.0,22.0,10.0,1.0,6.0,1.0,1.0,90503.0,47559.0,6.0,5.0,2.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,5.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0
5884,920.0,67.0,2.0,1.0,4.0,1.0,3.0,10.0,4.0,1.0,2.0,2.0,57.0,0.0,-0.01,0.0,22.0,2.0,10.0,20.0,20.0,20.0,15.0,15.0,0.0,8.0,8.0,8.0,7.0,8.0,1.0,22.0,10.0,1.0,6.0,1.0,1.0,90503.0,47559.0,6.0,5.0,2.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,5.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0
5885,919.0,67.0,2.0,1.0,4.0,1.0,3.0,10.0,5.0,1.0,3.0,1.0,56.0,0.0,-0.15,0.0,23.0,2.0,17.0,18.0,18.0,15.0,17.0,15.0,0.0,3.0,9.0,9.0,7.0,9.0,7.0,22.0,10.0,1.0,6.0,1.0,1.0,90503.0,47559.0,6.0,5.0,2.0,1.0,9.0,9.0,6.0,7.0,6.0,6.0,4.0,4.0,4.0,6.0,6.0,3.0,9.0,9.0,9.0,2.0,1.0,5.0,1.0,20.0,15.0,20.0,20.0,5.0,10.0
5886,918.0,66.0,1.0,1.0,2.0,1.0,3.0,10.0,1.0,1.0,3.0,10.0,65.0,0.0,0.48,0.0,23.0,6.0,17.0,17.0,17.0,17.0,17.0,15.0,0.0,6.0,7.0,8.0,7.0,8.0,6.0,29.0,20.0,8.0,3.0,1.0,1.0,11.0,78192.99999999999,2.0,6.0,4.0,7.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,5.0,3.0,20.0,25.0,15.0,15.0,53.0,20.0
5887,917.0,66.0,1.0,1.0,2.0,1.0,3.0,10.0,10.0,1.0,2.0,9.0,64.0,0.0,-0.07,0.0,27.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,1.0,7.0,7.0,8.0,6.0,8.0,5.0,29.0,20.0,8.0,3.0,1.0,1.0,11.0,78193.0,2.0,6.0,4.0,7.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,5.0,3.0,20.0,25.0,15.0,15.0,53.0,20.0
5888,916.0,66.0,1.0,1.0,2.0,1.0,3.0,10.0,2.0,1.0,4.0,8.0,63.0,0.0,0.17,0.0,24.0,4.0,5.0,15.0,45.0,25.0,0.0,10.0,1.0,2.0,7.0,7.0,5.0,4.0,2.0,29.0,20.0,8.0,3.0,1.0,1.0,11.0,78193.0,2.0,6.0,4.0,7.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,5.0,3.0,20.0,25.0,15.0,15.0,53.0,20.0
5889,915.0,66.0,1.0,1.0,2.0,1.0,3.0,10.0,3.0,1.0,5.0,7.0,62.0,0.0,0.27,1.0,26.0,3.0,30.0,10.0,20.0,20.0,10.0,10.0,0.0,6.0,7.0,7.0,7.0,8.0,6.0,29.0,20.0,8.0,3.0,1.0,1.0,11.0,78193.0,2.0,6.0,4.0,7.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,5.0,3.0,20.0,25.0,15.0,15.0,53.0,20.0
5890,914.0,66.0,1.0,1.0,2.0,1.0,3.0,10.0,9.0,1.0,1.0,6.0,61.0,0.0,0.39,0.0,28.0,2.0,15.0,15.0,20.0,15.0,15.0,20.0,0.0,5.0,8.0,7.0,8.0,8.0,3.0,29.0,20.0,8.0,3.0,1.0,1.0,11.0,78193.0,2.0,6.0,4.0,7.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,5.0,3.0,20.0,25.0,15.0,15.0,53.0,20.0
5891,913.0,66.0,1.0,1.0,2.0,1.0,3.0,10.0,6.0,1.0,8.0,5.0,60.0,1.0,0.16,0.0,29.0,6.0,5.0,20.0,25.0,15.0,15.0,20.0,1.0,9.0,10.0,10.0,5.0,7.65851066797303,5.68297866405394,29.0,20.0,8.0,3.0,1.0,1.0,11.0,78193.0,2.0,6.0,4.0,7.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,5.0,3.0,20.0,25.0,15.0,15.0,53.0,20.0
5892,912.0,66.0,1.0,1.0,2.0,1.0,3.0,10.0,8.0,1.0,10.0,4.0,59.0,0.0,0.18465020980758481,0.0,26.53497901924152,4.591416582423725,6.7607292719703445,20.0,23.239270728029656,16.760729271970344,15.0,18.239270728029656,0.0,5.913911092684238,9.382782218536846,9.382782218536846,6.851653344389457,7.747887257072038,5.504225485855923,29.0,20.0,8.0,3.0,1.0,1.0,11.0,78192.99999999999,2.0,6.0,4.0,7.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,5.0,3.0,20.0,25.0,15.0,15.0,53.0,20.0
5893,911.0,66.0,1.0,1.0,2.0,1.0,3.0,10.0,7.0,1.0,9.0,3.0,58.0,0.0,0.19548241092174962,0.0,25.451758907825038,3.9724336616143074,7.534457922982115,20.0,22.465542077017883,17.534457922982117,14.999999999999998,17.465542077017883,0.0,4.0,9.0,9.0,8.0,8.0,5.0,29.0,20.0,8.0,3.0,1.0,1.0,11.0,78193.00000000001,2.0,6.0,4.0,7.0,4.0,2.0,3.0,6.0,4.0,3.0,3.0,6.0,4.0,8.0,6.0,4.0,8.0,4.0,6.0,4.0,2.0,5.0,3.0,20.0,25.0,15.0,15.0,53.0,20.0
